customer_id,num_offers_redeemed,avg_days_between_redemptions,avg_spend_per_offer,distinct_offer_types_used,referrals_count,num_accounts_same_device,fraud_flag,signup_day_index
1642,3,13.510764578949514,77.92110062412817,3,2,1,0,142
1643,3,20.059482234121507,53.38433030703819,5,3,2,0,64
1644,5,11.803169158460603,74.74106196370411,5,1,3,0,282
1645,6,10.066317902199494,66.00627814701826,4,0,3,0,44
1646,9,12.86684959862837,34.880423985832174,1,1,3,0,123
1647,6,14.923685593771859,101.98908375161889,2,1,2,0,53
1648,7,16.76962226025408,79.46947649443668,3,2,1,0,102
1649,2,17.883136565193794,38.71011649566438,3,1,2,0,5
1650,2,4.348226062874244,36.601680111898176,5,0,2,0,325
1651,8,8.930796376739949,82.13853977566728,5,2,1,0,261
1652,8,15.454076918400432,75.80597804916326,5,2,2,0,274
1653,8,13.042846998602714,71.34226630455308,2,0,2,0,190
1654,7,13.741511298649826,38.5312550835524,3,2,3,0,362
1655,6,9.498639081204747,45.59660895266025,2,0,3,0,85
1656,2,12.96265331986726,84.01398623266485,1,0,1,0,281
1657,7,11.072772253525326,69.6897481246684,2,0,2,0,254
1658,6,13.898242846715018,43.16344734953296,4,1,3,0,314
1659,5,14.034311404220709,85.78830877050336,3,0,3,0,102
1660,6,13.298466418883006,97.90361902899679,2,0,3,0,305
1661,12,3.2750083496769546,48.45637417111869,3,1,3,1,361
1662,4,11.321523939138368,44.57174806502341,5,3,3,0,363
1663,4,18.357009422221235,88.04505848883201,2,0,2,0,104
1664,5,16.47466603574872,90.83467166627469,3,1,2,0,170
1665,4,12.221726482489911,90.42629034775229,2,3,2,0,304
1666,7,15.437768938316978,66.20950532212215,2,1,3,0,313
1667,8,5.027798308151525,48.21430587244458,2,0,2,1,342
1668,4,8.386604052712862,76.59368253900594,4,1,2,0,274
1669,1,9.207864552669237,51.87181867634054,4,0,1,0,115
1670,6,12.343974054003594,50.686988707275205,2,2,3,0,348
1671,1,13.253507573770895,62.096465900822345,2,2,1,0,112
1672,30,3.2876925887856174,58.97603548020885,3,0,5,1,329
1673,6,14.82270562544956,48.401184215457384,5,0,1,0,144
1674,0,11.673260039560667,37.298760216830466,1,1,1,0,11
1675,6,16.371594472119973,54.5655182048367,5,2,3,0,191
1676,1,9.328954450435829,46.00755238252124,3,1,1,0,9
1677,4,8.562123321704998,31.51238716881692,4,1,2,0,60
1678,6,11.218814563987461,62.25584247162304,3,1,1,0,73
1679,7,11.396537914441435,62.770635057505615,3,0,3,0,48
1680,6,8.417104113241368,73.87178101565344,1,1,1,0,306
1681,3,12.424440488731575,62.0421035301239,5,1,2,0,191
1682,7,9.379861941693603,57.900460010715975,4,0,1,0,190
1683,6,19.599225823932862,73.64601694081941,3,1,1,0,33
1684,5,11.761734758220154,62.115145111769394,1,0,1,0,3
1685,7,13.473399773876569,64.87199034808467,3,0,3,0,193
1686,4,7.015507508100663,70.20674170450926,3,0,3,0,36
1687,7,14.200633233488556,47.78837103930709,5,1,3,0,112
1688,1,8.777011713859954,78.388627087642,5,2,3,0,122
1689,8,5.218523873439533,59.897317825293825,1,2,4,1,276
1690,2,5.83876304669217,57.01952264507068,3,2,1,0,24
1691,6,11.872975888532974,78.14859796623836,3,0,2,0,349
1692,8,16.131375169351244,49.63091924444769,3,0,3,0,128
1693,6,12.702483522499083,51.190366685185886,2,0,2,0,290
1694,0,11.440178963737557,69.08144751733298,2,1,3,0,105
1695,10,17.347625133174468,63.570332277966514,3,4,1,0,188
1696,2,8.715508762329247,125.80261437321136,5,1,3,0,226
1697,5,7.3174138011434735,80.05339003997108,1,2,2,0,171
1698,8,7.8251637097467945,12.145188343715965,5,0,3,0,140
1699,5,7.97719609689146,65.61398248222709,1,0,2,0,215
1700,4,13.662411538950947,23.128044590170475,4,2,3,0,296
1701,3,10.795301103107228,51.70157810744242,3,1,3,0,190
1702,7,15.934051441449885,63.52060925276844,3,2,2,0,145
1703,7,13.842049088951665,50.78560879250649,2,2,3,0,237
1704,9,6.730359014141156,16.17476401836521,4,2,4,1,163
1705,3,5.0545361902748995,61.18548097662756,2,0,2,0,122
1706,2,14.289855968501262,48.74827212047586,5,0,2,0,168
1707,2,16.99784053088847,72.8337015540406,2,1,3,0,74
1708,7,12.413854313761455,22.06235649738177,1,3,2,0,27
1709,4,8.133260172294781,45.452100554351105,3,2,2,0,267
1710,5,1.4477237706860315,76.2927426127342,5,0,4,1,64
1711,3,15.983889959053238,15.401886196916863,4,1,3,0,198
1712,10,12.40847702350426,69.52757651416633,3,1,2,0,72
1713,3,6.561928658725924,44.41619062211815,5,1,3,0,143
1714,18,3.3819723995748427,55.32231147580771,4,0,3,1,337
1715,4,11.913070199016772,37.11793823739184,1,1,3,0,65
1716,5,18.357089422126542,53.717408436254274,1,1,1,0,203
1717,3,8.779368807436391,39.07633060715826,4,2,1,0,239
1718,7,13.491096486058437,35.499727058070675,3,0,1,0,284
1719,5,16.74517542422133,76.17559560958986,1,0,3,0,329
1720,6,4.615301313542351,57.307387327057654,5,1,2,1,244
1721,6,11.371785906771885,64.83043422546399,3,4,1,0,146
1722,3,10.650619651125618,61.333663717294606,4,0,3,0,12
1723,2,10.751705184001489,85.73827363357783,1,0,2,0,228
1724,7,9.971051015312954,67.63760909222333,1,1,2,0,163
1725,6,9.197250223964872,70.31361212330127,2,0,3,0,94
1726,3,16.547856084140122,74.41947177415774,2,0,1,0,12
1727,5,16.195072867729255,42.82411507505046,3,4,2,0,126
1728,7,14.911563204649742,95.55387371571797,3,1,3,0,193
1729,4,12.886289478366207,33.31474266409308,4,1,1,0,311
1730,4,12.751612204125722,65.86150499492759,4,5,1,0,191
1731,12,1.9134585843124226,65.75059271762028,4,2,3,1,210
1732,6,14.78611883765809,107.56319746149015,2,1,2,0,155
1733,4,12.050813574204206,68.02283492860626,1,1,1,0,360
1734,15,2.4040598965380195,44.56831689997976,1,0,5,1,228
1735,7,16.19359683199814,47.30356790904254,4,2,3,0,21
1736,4,11.353284329337692,51.064925971168876,2,0,1,0,7
1737,3,14.998785484841495,62.178824701455746,4,2,2,0,212
1738,5,4.585597363400197,63.73745846986397,5,1,4,1,199
1739,25,2.093933595966708,67.97041206187762,3,0,5,1,258
1740,8,14.985508850988827,60.52844498202368,2,2,2,0,17
1741,5,9.328675518576613,70.58948297849881,1,3,2,0,3
1742,5,5.343223874371712,37.165171678552014,5,0,2,0,154
1743,12,4.990716533169064,27.850189762175887,3,0,5,1,329
1744,3,12.801637490194253,82.04119627532025,3,0,1,0,38
1745,6,12.449333857378681,28.17847751599097,3,1,3,0,274
1746,5,15.025161295770385,58.24188568756587,2,0,3,0,197
1747,7,7.412955379026954,43.73544038397095,2,0,1,0,294
1748,6,8.192687406823772,95.23383722793677,2,0,1,0,148
1749,8,7.550498917769121,97.70293705641961,1,0,3,0,220
1750,8,10.111451963193927,60.26020224582509,1,3,1,0,306
1751,8,13.334740051829032,53.7977201829097,1,4,1,0,90
1752,9,20.153460692266563,54.95741722066579,5,2,3,0,340
1753,5,11.029567187102991,63.8651769112303,5,0,2,0,334
1754,3,12.653822413271296,77.10534244813407,4,0,2,0,289
1755,4,6.292422791887746,127.35682327763655,4,1,2,0,152
1756,5,9.803868937472464,38.824425885057394,3,1,3,0,168
1757,6,3.7727847008471898,64.83975195210132,3,1,3,0,260
1758,7,21.115894497810885,56.90633349548937,2,1,1,0,121
1759,4,4.432779912562763,49.5890892357766,3,2,3,0,365
1760,6,9.929716029191535,51.30095161031166,3,1,1,0,79
1761,65,2.8563019640915144,57.78278689596887,5,3,3,1,174
1762,3,19.073945420446297,63.93317058691503,1,4,2,0,107
1763,7,12.895332948158435,67.51013844168142,3,0,1,0,211
1764,7,6.3813455562661305,69.98966047455856,4,1,3,0,262
1765,2,10.792605160520282,31.935090560168828,4,0,3,0,310
1766,5,12.243870677401322,46.53142803306963,3,1,2,0,337
1767,2,9.417976391413816,70.84773113842662,2,3,3,0,143
1768,4,9.030814825511996,88.78561584546148,4,1,2,0,283
1769,15,2.913321032394561,69.540952282017,3,1,3,1,328
1770,3,8.855174110336904,53.99638638066989,4,0,1,0,223
1771,1,8.275113423971273,69.46410076299479,3,2,1,0,128
1772,7,8.415051246201612,65.10997219651122,5,3,2,0,170
1773,4,10.622296096386298,39.04139644005763,4,1,2,0,184
1774,9,14.933889070362277,56.47517036564328,3,0,1,0,273
1775,4,6.842340272393362,63.442417753073826,5,1,2,0,23
1776,6,8.686067376258814,74.39319418559933,3,0,3,0,261
1777,3,12.153390399236894,88.4354934663975,3,0,2,0,356
1778,8,14.020845323525664,95.78992985175324,2,0,2,0,301
1779,18,8.926815093947283,26.573188209117035,3,1,4,1,119
1780,5,14.747902649214875,56.232752929372126,4,2,2,0,178
1781,3,12.54447393797675,89.91661347464762,1,1,2,0,92
1782,11,11.806864045408629,75.46747205600275,3,0,3,0,358
1783,7,11.425019212136005,76.44195590947035,4,2,3,0,101
1784,6,7.2612568908800545,45.42369993747009,3,2,2,0,157
1785,6,13.49596758875862,46.20774095198842,1,1,3,0,92
1786,6,10.173362002171208,73.17848743164926,1,0,1,0,33
1787,6,12.524302683639347,50.432168081737615,3,0,2,0,281
1788,5,8.180224438558511,37.29510005626099,4,0,2,0,323
1789,8,11.545568576244694,62.03642024992007,5,0,2,0,317
1790,6,8.206260870493704,56.136113186983536,2,0,1,0,30
1791,8,14.048297078720747,77.37487902247385,3,0,2,0,301
1792,13,10.88420997284765,68.224690194217,4,0,3,0,165
1793,4,12.61772626554,98.68837449260853,1,1,1,0,182
1794,1,10.158804658091984,40.207958299633674,4,3,1,0,65
1795,4,14.662963378198562,60.86866991598746,3,0,1,0,238
1796,2,13.336685877658077,71.31407280882654,4,1,1,0,143
1797,7,8.56410900921405,70.56581541854572,4,0,1,0,217
1798,4,8.24495594641083,65.1318703582298,3,0,2,0,212
1799,20,3.8471900166381374,25.154883838481602,3,1,4,1,205
1800,8,2.7376724861895827,20.752071292815238,5,0,2,0,175
1801,6,17.420222074220046,38.50270865386764,3,3,1,0,3
1802,5,9.003199906719326,69.9289044201213,1,0,1,0,191
1803,2,14.494899752900984,22.015932311210918,4,1,3,0,54
1804,6,13.406969713465424,73.21692261396785,1,1,1,0,31
1805,5,10.45262868833351,53.94165914770538,2,0,1,0,265
1806,6,13.117556081887892,53.28108580504728,2,2,3,0,155
1807,3,12.149553229118595,98.85621326863642,3,4,1,0,210
1808,6,14.968689948665295,95.76144570760883,4,0,1,0,287
1809,6,8.819655072948215,46.528629123297215,3,0,1,0,320
1810,16,7.2887980546841735,75.49863579534887,5,2,3,1,356
1811,7,4.160101003678393,60.76582389211109,1,1,3,0,193
1812,4,14.251115849892065,77.10934886605116,3,1,2,0,243
1813,0,11.902604445284219,52.17497673425423,5,1,2,0,174
1814,9,13.791964014666775,33.30637733625839,1,2,3,0,170
1815,1,14.312130779548298,59.16263881557853,3,0,3,0,70
1816,6,17.724269405370805,76.22932758817245,3,1,1,0,188
1817,4,12.379669218938012,57.23409851501065,3,1,1,0,27
1818,5,8.411825502361125,76.5025718810298,5,0,2,0,69
1819,6,19.13718082876419,85.47215433559003,1,1,3,0,79
1820,8,13.330623449565195,83.57402906722515,4,2,1,0,306
1821,4,15.346012617780627,69.40228912761259,5,1,2,0,292
1822,5,10.34772069818854,33.62159738745231,5,1,3,0,179
1823,30,2.5777488628347567,20.521498476818188,5,2,5,1,113
1824,5,12.44952559601078,71.78158633528224,1,2,2,0,19
1825,7,14.151304085535,75.63097551847632,2,2,3,0,353
1826,6,13.093373111619544,60.20475644452502,4,3,3,0,72
1827,4,8.015882130389182,65.26205596124065,4,1,3,0,49
1828,3,18.08052687060742,58.102030797742344,4,2,3,0,187
1829,5,7.226751593586905,61.37870992791474,2,3,3,0,193
1830,4,13.316759310964642,67.62734760649934,5,0,1,0,63
1831,4,12.099112578729589,78.08286814793192,2,0,1,0,202
1832,5,22.109036858792017,62.242662179231246,4,0,1,0,269
1833,2,10.263025366641894,60.363585067069415,5,3,3,0,87
1834,7,7.095517640039916,57.11926700523445,1,3,2,0,66
1835,3,14.601193314664437,64.63234965396607,4,0,2,0,132
1836,5,9.990885938657502,19.950400278505676,5,1,2,0,257
1837,6,16.255508777852356,78.26922250468844,1,2,2,0,45
1838,40,7.751753801002698,56.17411830589325,2,2,3,1,19
1839,25,3.7063054789610854,44.331451293675634,5,0,3,1,185
1840,3,8.89205356714215,87.54207012291442,5,0,1,0,125
1841,3,15.4593004137959,54.51493393026876,2,2,3,0,63
1842,5,21.221366644449,39.06453930503395,1,1,3,0,9
1843,7,10.481125912611056,74.8433068241319,2,1,3,0,89
1844,5,11.214245012268067,50.45522554905632,4,1,3,0,311
1845,5,11.436005655733899,52.49143926510099,3,0,3,0,68
1846,10,10.787482876837332,77.14559875528877,2,1,3,0,37
1847,2,12.54887187129484,79.6939126700722,4,4,2,0,22
1848,6,12.081326874202167,33.07934675192136,5,1,1,0,76
1849,35,2.941816818542123,58.396020950683955,4,1,3,1,10
1850,4,8.448977255756239,31.014452611775347,5,0,1,0,156
1851,11,16.761304805625564,51.39445129013394,3,1,1,0,10
1852,5,13.499444856340073,44.1920109301968,3,1,1,0,237
1853,4,15.879477617463401,81.05102493300478,2,1,3,0,59
1854,1,14.390326781894334,38.12610155608856,3,0,3,0,317
1855,11,1.3708026563508877,70.89289888289265,2,0,2,0,296
1856,3,15.61699859229765,54.048423123004895,1,1,3,0,98
1857,2,15.244660126106634,28.068144318880357,5,2,2,0,325
1858,7,12.960990493175387,43.50666840419551,2,0,1,0,316
1859,5,20.681631308570445,34.03421195978272,3,0,1,0,192
1860,1,16.180540534730596,43.62125302089091,3,1,1,0,25
1861,6,16.03269840507996,39.826786742362,5,0,3,0,300
1862,4,5.202419035761447,53.398987438323104,5,0,2,0,234
1863,9,17.37572307064184,79.16960972370092,1,2,1,0,106
1864,12,3.6775409148480964,42.96814676610946,1,1,4,1,286
1865,9,6.636977356102854,37.351638991405466,3,1,1,0,334
1866,5,13.279833449623228,47.91063492784512,5,1,3,0,265
1867,2,5.246810649209005,53.95678466106145,2,1,1,0,216
1868,8,14.737180114995429,44.43209502165566,2,2,3,0,1
1869,2,12.72612578782157,34.10105926975746,5,1,3,0,293
1870,7,9.607604483898326,75.05560122899864,4,2,1,0,286
1871,9,14.822135654660768,71.53218621629179,1,0,3,0,60
1872,3,8.971575367566263,58.0230469893827,4,0,2,0,128
1873,3,12.480640987739976,90.17170638823063,2,5,3,0,110
1874,6,16.428828406568186,109.46603189978157,5,1,2,0,228
1875,7,10.6381963990844,86.55008923664153,2,1,3,0,346
1876,10,2.049715263750161,17.9343058611408,1,0,5,1,244
1877,9,16.365054613979304,66.23452570713707,2,0,3,0,344
1878,5,12.444058801128223,44.324164265959475,5,1,3,0,103
1879,5,20.03132662239682,52.84029641270639,5,1,1,0,335
1880,3,14.074878095147195,27.963346231914073,5,2,3,0,299
1881,6,15.051992758906216,65.25338796054542,1,1,3,0,345
1882,6,13.454057977517317,94.62725447524596,2,2,3,0,312
1883,4,14.226882545107241,58.69863896537459,1,0,2,0,70
1884,6,14.43683881936928,80.316480185637,1,2,1,0,27
1885,8,14.712799779589288,66.87878399113043,2,2,2,0,98
1886,4,7.530448836856804,75.26227580723997,4,0,1,0,93
1887,6,8.564765395124805,14.608890605246586,2,1,1,0,184
1888,4,14.646525924842594,68.63217287975925,1,0,2,0,198
1889,9,12.371361755253371,76.96963487528103,3,1,2,0,289
1890,5,8.946911494305544,94.07093428578054,4,1,2,0,49
1891,7,13.203927162413699,31.207313497404737,4,0,3,0,285
1892,8,9.227279860431576,92.82156431542772,3,1,3,1,189
1893,4,12.765154967127343,53.39393966332983,4,1,2,0,71
1894,4,13.687763375783,63.77619198297611,2,0,1,0,330
1895,7,13.816448469267545,78.8767992384229,3,1,2,0,296
1896,3,9.558575787787333,78.50031649423049,3,0,3,0,206
1897,4,11.79732043580331,25.54158665473952,3,1,2,0,276
1898,3,3.644595020106417,62.320849186703605,2,1,3,0,310
1899,3,8.223071383659143,38.81314993555101,4,2,3,0,289
1900,8,2.9213442040645723,61.08355970171747,4,1,3,1,126
1901,10,7.233347809534405,47.83631191139757,5,1,1,0,11
1902,3,11.91860513183727,26.792375241539666,2,0,1,0,163
1903,2,10.815272379800003,39.73720838127005,4,0,3,0,291
1904,6,17.29426308168281,71.22246886888256,5,1,1,0,27
1905,4,20.092814409103596,66.9409727379013,5,1,3,0,270
1906,6,11.77614209872577,37.989725761337915,1,1,2,0,195
1907,2,13.507622270646994,48.5124969203013,2,1,3,0,244
1908,4,16.839738854108983,64.95390525786111,5,0,1,0,149
1909,9,11.978109074165278,65.82360528114235,3,2,1,0,56
1910,50,4.56095422247778,73.5278095057067,3,2,2,1,338
1911,5,6.425650002058089,64.62473615649184,1,1,2,0,223
1912,2,14.065951613166241,71.821243240147,5,0,1,0,89
1913,3,17.10686731381614,58.68751299066752,3,0,2,0,258
1914,7,7.528723475502719,69.99483641428444,5,1,3,0,170
1915,6,5.362641078285348,92.09570622669489,3,0,2,0,347
1916,4,17.175483054794206,91.43387088605739,2,0,2,0,53
1917,2,10.73349912368979,60.73435557854053,4,1,2,0,75
1918,7,8.87755588464163,36.59372115670182,3,2,3,0,177
1919,6,12.387297990394085,86.88720608193441,2,0,3,0,172
1920,7,9.814118018528678,13.006490831711226,4,1,3,0,204
1921,7,7.859648693666367,70.40307337667822,1,0,2,0,250
1922,3,5.9012150819448665,69.70092191226034,4,1,2,0,152
1923,3,19.216705306079987,60.956214958504056,2,0,2,0,75
1924,4,18.666308793055087,67.92608471515433,3,0,1,0,113
1925,5,11.003281939238454,33.592351012715135,1,0,1,0,361
1926,8,5.617896472891172,38.98301035863131,5,0,5,1,356
1927,4,17.313814069589018,34.397090458418475,1,2,3,0,113
1928,7,11.803513823698305,36.85491404021273,4,0,2,0,224
1929,5,21.080899849820064,45.93506918787556,2,1,1,0,115
1930,6,3.8225520677907987,56.45728692153983,1,1,1,0,232
1931,4,11.166327242095159,79.95051559468887,1,2,1,0,172
1932,9,19.039952613328722,99.12402693547533,3,1,1,0,343
1933,2,10.636962883982763,43.436503649407726,4,0,1,0,22
1934,6,16.69472344302229,58.495897411321586,3,2,2,0,342
1935,4,8.076975668473217,61.97238276744681,3,0,3,0,75
1936,3,9.355096654556402,42.21161629961835,4,2,2,0,47
1937,6,13.553096604873398,50.74963425377376,1,0,1,0,360
1938,7,14.64793812710997,93.84682745637534,2,1,3,0,100
1939,8,12.834277478328481,83.94304277808953,2,2,1,0,100
1940,9,10.346610925203253,86.4089607610363,4,1,3,0,132
1941,5,8.282712556223306,71.0637797475712,4,2,1,0,358
1942,4,21.453518471288113,76.96639218803568,2,1,2,0,339
1943,3,13.401611178174436,67.26976102752639,2,0,1,0,238
1944,7,16.423245162770478,91.9678449702353,5,3,3,0,86
1945,4,15.953434493147416,10.0,4,0,3,0,166
1946,8,10.10954192551712,38.10900022326928,3,1,3,0,144
1947,8,12.201060976032144,30.431336204213927,1,0,1,0,214
1948,1,8.924254753367721,46.35268514404677,1,1,1,0,225
1949,5,15.080495943026682,61.05667905068937,5,0,2,0,127
1950,4,11.373922061844702,57.11774967518582,4,2,1,0,334
1951,3,18.51361123046001,42.930962175202296,1,0,1,0,266
1952,2,5.567400670394595,63.38811247061364,1,2,3,0,82
1953,8,14.01582255957926,66.91839011390128,1,1,3,0,336
1954,8,22.188025241317977,70.57437543637066,2,0,1,0,163
1955,3,9.074378773785362,75.23823785506637,5,2,3,0,97
1956,4,12.648272998284046,47.52060412296846,3,1,1,0,38
1957,12,10.604212086836307,80.02970091250454,2,0,1,0,267
1958,3,15.593314401046086,58.55345100003107,4,0,1,0,114
1959,3,3.9973743808189077,75.05944076291784,5,0,1,0,296
1960,4,7.193527058982852,47.36868254594178,2,2,1,0,314
1961,3,8.040873483253488,94.32746006368623,2,0,1,0,181
1962,12,3.8821540499667164,70.08710204428567,5,0,4,1,339
1963,6,11.28329788448371,62.25187322528393,4,1,2,0,242
1964,4,9.460840328203632,35.744665631077126,5,0,2,0,326
1965,3,13.639612410469889,81.7341697714848,5,1,3,0,31
1966,8,12.90021867422962,38.30246770501546,4,1,2,0,337
1967,2,11.22449943714607,104.34380432363623,2,1,2,0,104
1968,3,10.013294191368303,74.65487733570033,4,1,1,0,165
1969,7,8.383852928097753,33.90993230252775,3,1,3,0,272
1970,3,17.714138581989584,64.26253029901446,4,1,2,0,263
1971,7,17.984161216105193,99.3417889880563,3,3,3,0,161
1972,5,6.756117363513054,59.72903301535329,5,0,1,0,301
1973,10,3.481829551367113,52.83512890128105,1,4,3,1,295
1974,9,13.813193497365923,66.21713355241809,5,0,2,0,163
1975,4,8.402718421431615,44.90702303100477,3,1,2,0,82
1976,3,14.973710755285518,86.68348578578188,4,0,1,0,46
1977,1,12.874379757933243,42.874696431923255,3,2,3,0,298
1978,2,15.334994039965798,68.6387050333528,1,0,2,0,195
1979,24,7.091687970105087,85.01386182888461,5,0,4,1,349
1980,10,5.325643718793247,61.12450331857519,3,1,2,0,121
1981,6,17.85887421389497,85.81968037181124,2,3,3,0,99
1982,6,9.906986860199918,56.22761506120879,5,0,1,0,333
1983,2,14.817869587147607,37.47272153147716,5,0,2,0,297
1984,4,14.248792249401086,74.84532110033676,3,2,1,0,68
1985,5,17.660131744966492,66.7365569089164,3,0,2,0,255
1986,8,12.430622645435594,40.83182696209174,1,1,2,0,202
1987,5,8.902274039512339,58.26815855085951,2,2,3,0,252
1988,3,13.162483886821972,40.50645148134872,3,0,3,0,158
1989,1,18.932201251093804,59.87601623861172,1,0,3,0,93
1990,7,13.588486568620247,105.64691806609706,3,2,1,0,250
1991,7,9.903776826608912,79.17905196711986,5,1,2,0,354
1992,4,11.572992697641222,72.53965294892305,5,4,3,0,63
1993,4,13.19705745345031,63.374817998910565,5,0,2,0,345
1994,4,12.662590504204397,80.98240515825762,5,4,3,0,161
1995,9,12.112078188650921,61.550770954957564,4,0,2,0,265
1996,5,4.031120750462844,24.14824002095991,5,0,4,1,336
1997,3,20.295919994967182,33.21753429945999,2,1,1,0,15
1998,4,15.997733572420064,49.0249658258892,5,2,2,0,320
1999,3,14.689659257547364,51.57591521834824,4,2,2,0,9
2000,3,16.3313094810646,60.51297395512323,3,1,2,0,207
2001,8,14.784929203843836,83.73787168753228,3,1,3,0,91
2002,11,12.78039325288234,67.79184229094135,4,0,2,0,257
2003,4,9.882469022632552,63.56105579518951,5,0,1,0,296
2004,2,9.881912087329823,37.94734506208434,1,0,1,0,202
2005,3,12.150882918604253,56.92076932060813,2,2,3,0,344
2006,4,13.369408106070551,47.593444990081835,5,2,2,0,291
2007,2,16.753496058028514,39.547475965116696,4,1,1,0,90
2008,7,11.77458062511122,10.0,5,2,3,0,9
2009,2,10.804935682626187,36.329478231474994,4,2,3,0,50
2010,11,13.292494125077258,94.89975145590493,5,0,1,0,291
2011,5,13.916106078451145,83.30879555466129,1,1,1,0,36
2012,15,4.940831821362748,42.930356221688854,1,1,5,1,169
2013,4,9.326881331179308,50.33444678557066,2,0,3,0,73
2014,4,14.778356624641454,110.28618720405962,2,2,1,0,111
2015,4,11.712600066777252,107.6011222756429,4,0,3,0,22
2016,3,16.920077771012963,64.3105539230065,1,0,3,0,8
2017,15,4.438353453280114,74.96220247634984,2,1,3,1,117
2018,9,11.918742750104037,65.96804594761363,4,0,1,0,353
2019,5,7.488399868847365,53.71915974026434,2,1,1,0,97
2020,2,12.238841362913705,65.5288114710942,1,3,3,0,154
2021,6,8.27565749391578,72.60655163024774,5,2,2,0,122
2022,7,7.077047647299243,81.0532779963105,3,2,3,0,89
2023,5,18.24708788906021,66.5686751475968,1,0,3,0,223
2024,7,10.258345193276563,66.27548096855081,2,2,1,0,82
2025,7,15.772649403467351,34.70115965955371,3,1,3,0,314
2026,8,7.773424180351459,43.49246934411144,1,0,1,0,160
2027,7,9.36059138952513,23.77210114219192,2,0,2,0,142
2028,3,9.00181370702568,69.46818790403282,1,0,1,0,174
2029,4,14.946684121459434,48.57957126345202,4,2,1,0,191
2030,4,13.990255443476384,56.01555537342274,2,3,1,0,37
2031,9,1.7274517805773024,61.7212568496394,3,0,2,1,71
2032,7,6.542123296519788,66.03127703442225,1,1,1,0,179
2033,7,14.131524167104281,21.91790848410176,2,0,2,0,275
2034,3,17.440068600439425,67.71959845858329,5,0,3,0,246
2035,7,17.241827770790007,52.10697819266775,2,2,3,0,17
2036,8,9.096269290358162,77.6129318278633,1,1,1,0,86
2037,3,10.470725203906163,53.600569155698544,5,3,1,0,232
2038,4,14.099189687478592,47.7769586742115,3,0,3,0,99
2039,7,14.383274663177966,82.80474120843195,5,1,2,0,74
2040,5,3.250363926060873,40.70050373936864,1,0,3,1,105
2041,4,10.545122081568655,49.73629868536585,5,1,1,0,306
2042,2,13.901218292562021,41.47983771510863,1,1,2,0,2
2043,2,12.656333834808672,50.64262743019618,5,3,1,0,53
2044,5,12.804756271020773,93.64592580201261,4,0,3,0,326
2045,6,15.572785892404024,35.770930002977906,3,6,1,0,156
2046,5,16.44922857428899,54.917500957975776,3,4,1,0,209
2047,4,13.3952207359707,75.74560094598513,3,0,1,0,225
2048,5,13.184481227403719,55.52869344359739,4,0,2,0,77
2049,7,11.375094945450446,67.83031513692592,3,2,3,0,251
2050,4,12.527339662050945,49.32408097122317,5,1,2,0,221
2051,2,15.037313270555147,57.86389629738285,2,2,1,0,102
2052,9,13.976985890435445,54.863651852067186,4,0,2,0,262
2053,4,9.829822746407274,56.27760674034871,4,2,3,0,184
2054,3,9.616814036469629,83.47374160040263,1,1,1,0,211
2055,20,2.372941746202584,47.87352120249517,4,2,3,1,242
2056,4,16.59597111643348,66.19980803282506,3,1,3,0,212
2057,6,5.3595937413853525,79.19925542424883,4,0,1,0,361
2058,4,6.5781328818242875,71.0389020629357,4,2,1,0,123
2059,6,9.541019920910362,54.593224367019474,5,0,1,0,97
2060,9,15.014915733891106,86.9980238463334,5,1,2,0,278
2061,15,3.643516108428299,63.22953845920422,4,0,2,1,8
2062,3,8.693057834104064,77.40833560250903,3,1,2,0,258
2063,8,13.419750411808431,49.43604711286731,5,3,1,0,63
2064,24,4.541900133250224,71.71904114532717,2,1,3,1,276
2065,1,15.146583806596341,73.45288167845818,5,2,3,0,30
2066,7,17.45306620429548,44.67500220556598,1,0,3,0,160
2067,5,16.925897956401016,87.1521457256899,1,2,3,0,159
2068,7,14.221323716000768,82.58216114225137,4,1,3,0,75
2069,5,11.663241762224732,49.218414115775346,4,0,2,0,77
2070,2,13.7231964130744,31.704874973651187,3,0,3,0,196
2071,6,10.360728778705269,56.45472065679128,2,1,3,0,226
2072,7,15.56400414318693,58.01652483562877,3,1,3,0,311
2073,5,10.013402196070937,47.96565095522618,3,1,3,0,150
2074,6,8.97055726638506,50.6059039645136,1,0,3,0,40
2075,5,15.80130282295576,76.60820491671588,2,0,3,0,329
2076,6,6.235325530823364,92.01124161464327,2,1,1,0,211
2077,3,9.609016748454344,75.63730653882635,5,0,1,0,222
2078,4,14.402051377455368,85.03354084439748,4,3,3,0,196
2079,5,11.654962640548922,60.10054216263399,4,0,1,0,342
2080,8,11.489544945429543,29.260967347638736,1,1,2,0,227
2081,10,7.797825960483582,48.97228643210035,1,1,1,0,243
2082,5,8.116982717096981,45.531686694977516,5,1,1,0,153
2083,3,11.270583244314105,79.69457404712401,5,0,2,0,275
2084,7,5.991939429796008,17.9842709534936,3,3,2,0,360
2085,2,11.962439805195844,63.052950035945074,4,1,1,0,99
2086,6,16.545413579879064,56.931462652110056,5,1,1,0,194
2087,6,16.192503053974086,67.22946406823588,2,0,2,0,19
2088,6,14.133268063541347,40.91287233318118,3,0,1,0,163
2089,5,12.766499839366912,83.30023249481866,3,0,3,0,339
